article_id,article_title,article_date,sentence,category,voice,annotator
3038,Hamas says about 50 hostages killed since Israeli bombardment began.,2023-10-26, Hamas  says  about  50  hostages  killed  since  Israeli  bombardment  began. ,israel,ACTIVE,jan
3038,Hamas says about 50 hostages killed since Israeli bombardment began.,2023-10-26," A  spokesman  from  Hamas's  military  wing  says  approximately  50  hostages  held  by  its  fighters  in  Gaza  have  been  killed  as  a  result  of  Israel  bombarding  the  Strip,  following  Hamas's  brutal  attacks  on  7  October. ",israel,PASSIVE,jan
556,How the dead are counted in Gaza.,2023-11-16, How  the  dead  are  counted  in  Gaza. ,palestine,,jan
556,How the dead are counted in Gaza.,2023-11-16, The  chaotic  situation  in  the  territory  makes  getting  accurate  information  on  the  numbers  of  people  who  have  died  extremely  demanding. ,palestine,ACTIVE,jan
556,How the dead are counted in Gaza.,2023-11-16," The  last  death  roll  reported  on  Monday  evening  said  11,240  people  had  been  killed,  including  4,630  children  ,  since  the  Hamas  attacks  on  Israel  on  7  October. ",palestine,PASSIVE,jan
556,How the dead are counted in Gaza.,2023-11-16, Health  ministry  officials  say  the  death  figures  are  recorded  by  medical  professionals  before  being  passed  on  to  them  and  the  figures  only  include  people  recorded  dead  in  hospital. ,palestine,,jan
556,How the dead are counted in Gaza.,2023-11-16," And,  because  they  do  not  take  into  account  those  who  died  at  the  scene  of  blasts  whose  bodies  have  not  been  found,  or  buried  immediately,  they  may  be  an  undercount,  Gazan  officials  say. ",palestine,ACTIVE,jan
2925,IDF gives more details about Jabalia attack.,2023-11-01, Conricus  said  “multiple  dozens”  of  Hamas  fighters  had  been  killed  in  a  “vast  underground  tunnel  complex”  from  where  Biari  was  directing  operations. ,palestine,PASSIVE,jan
1545,'It's been chaos' - Israeli medic describes first hours of attack.,2023-10-10," He  told  the  BBC's  Newsday  programme  he  was  jolted  awake  early  Saturday  morning  by  the  barrage  of  rockets  that  were  a  part  of  Hamas'  brutal  attack  on  Israel,  which  has  so  far  killed  some  900  people. ",israel,ACTIVE,jan
1545,'It's been chaos' - Israeli medic describes first hours of attack.,2023-10-10," In  the  harrowing  hours  that  followed,  Poch  said:  ""a  member  of  our  volunteers  was  injured,  and  one  was  killed  while  trying  to  save  lives  of  other  people  who  were  injured.  "" ",israel,PASSIVE,jan
363,WATCH: My daughter’s final moments as Hamas invaded her home.,2023-10-11," Not  long  after,  Rotem  messaged  that  his  parents  had  been  shot  and  killed  and  he  lay  injured  and  hidden. ",israel,PASSIVE,jan
3351,Welcome back.,2023-11-07," He  also  dismissed  calls  for  a  ceasefire  without  the  release  of  the  more  than  200  hostages  taken  by  Hamas  in  their  7  October  attacks  on  Israel,  which  killed  more  than  1,400  people. ",israel,ACTIVE,jan
3351,Welcome back.,2023-11-07," As  the  conflict  reaches  its  one-month  mark,  UN  chief  António  Guterres  has  warned  the  situation  in  Gaza  has  become  ""a  crisis  of  humanity""  and  a  ""graveyard  for  children""  More  than  10,000  people  have  been  killed  in  Gaza  -  including  more  than  4,100  children  -  since  Israeli  retaliatory  air  strikes  began. ",palestine,PASSIVE,jan
2773,What's been happening today.,2023-11-02, The  UN’s  agency  for  Palestinian  refugees  also  noted  that  at  20  people  are  reportedly  dead  at  a  school  in  the  Jabalia  refugee  camp. ,palestine,,jan
2773,What's been happening today.,2023-11-02," The  Hamas-run  health  ministry  in  Gaza  said  more  than  9,000  people  have  been  killed  in  the  Gaza  Strip  since  7  October,  when  the  current  conflict  began  after  Hamas  launched  its  deadly  attacks  on  Israel,  killing  1,400  people. ",both,PASSIVE,jan
2448,Dozens reported killed in air strike near Khan Younis.,2023-11-18, Dozens  reported  killed  in  air  strike  near  Khan  Younis. ,palestine,,jan
2448,Dozens reported killed in air strike near Khan Younis.,2023-11-18," About  26  Palestinians  were  killed  in  a  strike  near  Khan  Younis  early  on  Saturday,  a  health  official  in  the  city  said. ",palestine,PASSIVE,jan
2448,Dozens reported killed in air strike near Khan Younis.,2023-11-18," Most  of  those  killed  were  children,  news  agency  Wafa  said. ",palestine,,jan
1243,"500,000 people have left northern Gaza: IDF.",2023-10-16," Asked  about  a  bombing  on  Friday  which  killed  a  reported  70  people  on  a  road  identified  as  safe  by  the  Israeli  army,  Lt  Col  Conricus  repeated  that  IDF  does  not  actively  target  civilians. ",palestine,ACTIVE,jan
1530,Blinken calls Cohen to discuss US support.,2023-10-10," On  Monday,  President  Joe  Biden  confirmed  at  least  11  US  citizens  had  been  killed  in  Hamas  attacks  -  and  said  he  would  ""continue  to  make  sure  Israel  has  what  it  needs  to  defend  itself  and  its  people"". ",israel,PASSIVE,jan
2008,More than 400 Israelis killed - reports.,2023-10-08, More  than  400  Israelis  killed  -  reports. ,israel,,jan
2008,More than 400 Israelis killed - reports.,2023-10-08, We're  now  hearing  updated  figures  from  Israeli  television  stations  which  report  that  Palestinian  militants  have  killed  more  than  400  Israelis  since  yesterday's  attack  began. ,israel,ACTIVE,jan
3443,Family tell of heartbreak after Israel kidnap live-stream.,2023-10-19," Darwish  confirmed  earlier  this  week  that  Noam,  Dikla  and  Tomer  have  been  killed. ",israel,PASSIVE,jan
897,Gaza ministry of health says 50 killed in an hour today during strikes.,2023-10-24, Gaza  ministry  of  health  says  50  killed  in  an  hour  today  during  strikes. ,palestine,ACTIVE,jan
897,Gaza ministry of health says 50 killed in an hour today during strikes.,2023-10-24, The  Hamas-run  ministry  of  health  in  Gaza  says  about  50  people  were  killed  in  the  last  hour  of  Israeli  strikes  on  the  territory  today. ,palestine,PASSIVE,jan
1034,UN agencies call for immediate ceasefire in rare statement.,2023-11-06," The  statement  adds  that  88  people  working  for  UNRWA,  the  agency  focussed  on  Palestinian  refugees,  had  been  killed  since  7  October,  the  highest  number  of  UN  fatalities  ""ever  recorded  in  a  single  conflict"". ",palestine,PASSIVE,jan
2815,"Gaza death toll exceeds 9,000.",2023-11-02," Some  new  figures  to  bring  you  from  the  Hamas-run  health  ministry,  which  says  9,061  people  have  been  killed  in  the  Gaza  Strip  since  the  present  conflict  began  on  7  October. ",palestine,ACTIVE,jan
2077,Death toll in Israel now 250.,2023-10-07," The  number  of  people  killed  in  Israel  since  the  Hamas  militant  attack  began  early  this  morning  has  risen  to  at  least  250,  Israeli  media  report. ",israel,,jan
2077,Death toll in Israel now 250.,2023-10-07," Palestinian  health  officials  say  232  people  have  died  in  Gaza  and  another  1,790  are  wounded. ",palestine,ACTIVE,jan
3853,Why is Israel evacuating residents near Lebanon?,2023-10-16," One  Israeli  civilian  was  killed  in  a  Hezbollah  missile  attack  on  a  village  on  Sunday,  and  Israel  has  carried  out  overnight  strikes  on  Lebanon. ",israel,PASSIVE,jan
2504,IDF recovers soldier hostage’s body.,2023-11-17," Cpl  Marciano  was  one  of  about  240  hostages  taken  by  Hamas  gunmen  during  the  7  October,  which  killed  1,200  people. ",israel,ACTIVE,jan
2029,313 Palestinians killed in Gaza - authorities.,2023-10-08, 313  Palestinians  killed  in  Gaza  -  authorities. ,palestine,ACTIVE,jan
2029,313 Palestinians killed in Gaza - authorities.,2023-10-08," In  total,  313  Palestinians  have  been  killed  and  nearly  2,000  injured  in  Gaza  from  Israeli  retaliatory  air  strikes  since  Saturday,  according  to  the  Palestinian  health  ministry. ",palestine,PASSIVE,jan
1436,"Death toll in Gaza rises to 1,900.",2023-10-13," The  number  of  people  who  have  been  killed  in  Gaza  by  Israeli  strikes  has  reached  1,900,  according  to  the  Gazan  ministry  of  health. ",palestine,ACTIVE,jan
1436,"Death toll in Gaza rises to 1,900.",2023-10-13, He  added  that  60%  of  the  dead  and  wounded  were  women  and  children. ,palestine,,jan
4338,Welcome back.,2023-11-10," The  Hamas-run  health  ministry  in  Gaza  says  at  least  10,812  people  ,  including  4,412  children,  have  now  been  killed  in  the  enclave  since  Israel  began  its  air  strikes. ",palestine,PASSIVE,jan
4338,Welcome back.,2023-11-10," The  strikes  began  in  retaliation  to  the  Hamas  attack  on  Israel  on  7  October,  which  killed  1,400  people  and  240  others  were  taken  hostage. ",israel,ACTIVE,jan
2225,"UN says employee, wife, and eight children killed.",2023-10-31," UN  says  employee,  wife,  and  eight  children  killed. ",palestine,ACTIVE,jan
2225,"UN says employee, wife, and eight children killed.",2023-10-31," The  UN  agency  for  Palestinian  refugees,  UNRWA,  says  64  of  its  staff  have  now  been  killed  in  Gaza  during  the  Israel-Hamas  war. ",palestine,PASSIVE,jan
2225,"UN says employee, wife, and eight children killed.",2023-10-31," One  colleague  was  killed  yesterday  along  with  his  family  -  eight  children  and  his  wife  -  while  he  was  at  home,  spokeswoman  Juliette  Touma  tells  BBC  World  Service’s  Newsday. ",palestine,PASSIVE,jan
2227,Funerals in Gaza as Israeli attacks continue.,2023-10-31," And  inside  Gaza  this  morning,  funerals  continue  to  be  held  for  the  thousands  killed  since  7  October. ",palestine,,jan
2331,"Third baby dies at Al-Shifa hospital, says doctor.",2023-11-12," Third  baby  dies  at  Al-Shifa  hospital,  says  doctor. ",palestine,ACTIVE,jan
2331,"Third baby dies at Al-Shifa hospital, says doctor.",2023-11-12, A  doctor  at  Al-Shifa  hospital  says  a  third  newborn  baby  has  died  in  their  makeshift  neonatal  care  unit. ,palestine,ACTIVE,jan
2331,"Third baby dies at Al-Shifa hospital, says doctor.",2023-11-12," We  reported  last  night  how  medics  said  two  babies  had  already  died  and  a  further  37  were  at  serious  risk,  after  the  neonatal  intensive  care  unit  stopped  working  due  to  power  failures. ",palestine,ACTIVE,jan
2331,"Third baby dies at Al-Shifa hospital, says doctor.",2023-11-12, He  says  the  third  infant  died  from  enteritis  -  an  inflammation  of  the  gut  to  which  premature  babies  are  particularly  susceptible. ,palestine,ACTIVE,jan
2429,Growing concern over Gaza hospital.,2023-11-11," Intense  fighting  has  been  raging  in  the  area,  with  Israel  saying  it  killed  dozens  of  Hamas  fighters. ",palestine,ACTIVE,jan
2497,Surgeon confirms three Palestinians dead and ten wounded in Jenin.,2023-11-17, Surgeon  confirms  three  Palestinians  dead  and  ten  wounded  in  Jenin. ,palestine,,jan
2497,Surgeon confirms three Palestinians dead and ten wounded in Jenin.,2023-11-17," At  least  three  Palestinians  were  killed  and  10  wounded  last  night  in  an  Israeli  military  raid  on  a  hospital  in  Jenin  in  the  occupied  West  Bank,  the  chief  surgeon  confirmed  to  the  BBC. ",palestine,PASSIVE,jan
2497,Surgeon confirms three Palestinians dead and ten wounded in Jenin.,2023-11-17," The  three  dead  all  had  multiple  injuries  indicative  of  a  blast,  said  Tawfeeq  al-Shobaki. ",palestine,,jan
2497,Surgeon confirms three Palestinians dead and ten wounded in Jenin.,2023-11-17, The  Israeli  military  said  it  had  killed  five  gunmen  during  the  raid  and  seized  six  rifles. ,palestine,ACTIVE,jan
2497,Surgeon confirms three Palestinians dead and ten wounded in Jenin.,2023-11-17," A  week  ago,  14  were  killed  and  at  least  20  others  wounded. ",palestine,PASSIVE,jan
209,"More than 1,300 killed in Gaza.",2023-10-12," More  than  1,300  killed  in  Gaza. ",palestine,ACTIVE,jan
209,"More than 1,300 killed in Gaza.",2023-10-12," At  least  1,354  people  have  been  killed  in  Gaza  since  Saturday,  according  to  the  Gaza  Health  Ministry,  and  6,049  have  been  wounded. ",palestine,PASSIVE,jan
2075,Six Palestinians killed in clashes in West Bank.,2023-10-07, Six  Palestinians  killed  in  clashes  in  West  Bank. ,palestine,ACTIVE,jan
2075,Six Palestinians killed in clashes in West Bank.,2023-10-07," Six  Palestinians,  including  a  child,  have  been  killed  and  more  than  120  wounded  in  clashes  with  Israeli  forces  and  settlers,  Palestinian  medical  services  said. ",palestine,PASSIVE,jan
2075,Six Palestinians killed in clashes in West Bank.,2023-10-07," Ahmad  Abdel  Nasser  Rabi,  13,  was  killed  by  Israeli  soldiers  in  Qalqilya,  the  Palestinian  Ministry  of  Health  said. ",palestine,PASSIVE,jan
2416,Hamas minister reports 'ferocious' gunfire outside hospital.,2023-11-11," ""A  few  families  tried  to  leave  but  they  were  targeted;  now  they  are  lying  dead  outside  the  hospital,""  he  said. ",palestine,,jan
2416,Hamas minister reports 'ferocious' gunfire outside hospital.,2023-11-11," ""No  one  is  able  to  move  around  the  compound,  snipers  are  stationed  all  over  the  place  in  addition  to  the  drones  that  target  and  kill  any  moving  person,""  Dr  Abu  Alreesh  said. ",palestine,,jan
2312,Grief for couple killed in kibbutz attack.,2023-10-30, Grief  for  couple  killed  in  kibbutz  attack. ,israel,,jan
2312,Grief for couple killed in kibbutz attack.,2023-10-30, The  couple  were  killed  when  Hamas  attacked  the  kibbutz  near  the  Gaza  border  on  7  October. ,israel,PASSIVE,jan
952,Six Britons still believed to be Hamas hostages - UK minister.,2023-10-24," The  number  of  British  nationals  killed  in  the  war  between  Israel  and  Hamas  has  risen  to  10,  UK  government  minister  Victoria  Atkins  says. ",both,ACTIVE,jan
952,Six Britons still believed to be Hamas hostages - UK minister.,2023-10-24, We've  published  a  list  here  of  the  British  people  we  know  who  have  died  in  the  conflict. ,both,ACTIVE,jan
1542,18 Thai nationals killed in Hamas' attack.,2023-10-10, 18  Thai  nationals  killed  in  Hamas'  attack. ,israel,ACTIVE,jan
1542,18 Thai nationals killed in Hamas' attack.,2023-10-10," The  number  of  Thai  citizens  killed  in  Hamas'  mass  assault  on  Israel  has  risen  to  18,  Thailand's  foreign  ministry  has  said. ",israel,ACTIVE,jan
1542,18 Thai nationals killed in Hamas' attack.,2023-10-10, We  reported  yesterday  that  12  Thais  had  been  killed  and  another  11  kidnapped  by  Hamas  militants. ,israel,PASSIVE,jan
2910,"IDF says it has hit 11,000 targets since war began.",2023-11-01, Earlier  the  IDF  had  said  a  strike  in  Jabalia  had  killed  a  senior  Hamas  commander  and  caused  the  collapse  of  Hamas's  underground  infrastructure. ,palestine,ACTIVE,jan
2910,"IDF says it has hit 11,000 targets since war began.",2023-11-01," Dozens  of  people  were  reported  killed  at  a  location  in  a  refugee  camp,  and  pictures  from  the  scene  showed  dead  and  injured  children. ",palestine,,jan
2910,"IDF says it has hit 11,000 targets since war began.",2023-11-01," Gaza's  Hamas-run  health  ministry  says  more  than  8,500  people  have  been  killed  since  Israel  began  its  heavy  bombardment  of  the  territory. ",palestine,PASSIVE,jan
1465,This was 'an act of sheer evil' - Biden.,2023-10-10," He  calls  Hamas  blood-thirsty,  saying  the  events  are  reminiscent  of  the  worst  atrocities  committed  by  Isis,  otherwise  known  as  the  so-called  Islamic  State  group,  and  condemns  them  for  ""more  than  1,000  civilians  slaughtered. ",israel,ACTIVE,jan
1465,This was 'an act of sheer evil' - Biden.,2023-10-10," The  US  president  shares  examples  of  some  of  the  horrific  stories  coming  out  of  the  region:  ""Parents  butchered  using  their  bodies  to  protect  their  children. . .  Reports  of  babies  being  killed. . .  Women  raped  and  paraded  as  trophies.  "" ",israel,PASSIVE,jan
1300,Afternoon recap as Gaza crisis worsens.,2023-10-15, Clashes  have  also  intensified  on  Israel's  northern  border  with  Lebanon  ;    at  least  one  person  in  Israel  has  been  killed  after  a  missile  attack. ,israel,PASSIVE,jan
4383,Palestinian officials say six killed in West Bank raids.,2023-11-09, Palestinian  officials  say  six  killed  in  West  Bank  raids. ,palestine,,jan
4383,Palestinian officials say six killed in West Bank raids.,2023-11-09, The  Palestinian  health  ministry  has  just  said  six  Palestinians  were  killed  by  Israeli  forces  during  the  raids  on  various  towns  in  the  north. ,palestine,PASSIVE,jan
4383,Palestinian officials say six killed in West Bank raids.,2023-11-09," Since  the  beginning  of  the  war,  more  than  150  Palestinians  including  44  children,  have  been  killed  in  the  West  Bank  by  Israeli  forces,  the  UN  humanitarian  office  OCHA  says. ",palestine,PASSIVE,jan
3197,IDF says 44 Israeli soldiers died since the beginning of ground operation in Gaza.,2023-11-13, IDF  says  44  Israeli  soldiers  died  since  the  beginning  of  ground  operation  in  Gaza. ,israel,ACTIVE,jan
3197,IDF says 44 Israeli soldiers died since the beginning of ground operation in Gaza.,2023-11-13, The  Israeli  army  said  on  Monday  that  two  more  soldiers  have  died  during  fighting  in  northern  Gaza. ,israel,ACTIVE,jan
3197,IDF says 44 Israeli soldiers died since the beginning of ground operation in Gaza.,2023-11-13," According  to  the  Israeli  media  ,  the  number  of  Israeli  soldiers  killed  since  the  beginning  of  the  ground  operation  had  risen  to  44. ",israel,ACTIVE,jan
348,Scenes coming out of Gaza will be difficult to cope with: IDF.,2023-10-11, Israeli  soldiers  guarding  an  area  near  a  kibbutz  where  dozens  were  killed. ,israel,PASSIVE,jan
3164,In pictures: Day 38 of Israel-Gaza war.,2023-11-13, UN  Secretary-General  Antonio  Guterres  leads  a  minute's  silence  in  New  York  to  honour  UN  workers  killed  in  Gaza. ,palestine,ACTIVE,jan
4075,If you're just joining us...,2023-10-21," Today  marks  two  weeks  since  Hamas  launched  an  unprecedented  attack  on  southern  Israel,  killing  more  than  1,400  people  and  taking  about  200  others  hostage. ",israel,ACTIVE,jan
4075,If you're just joining us...,2023-10-21," More  than  4,000  people  have  been  killed,  according  to  the  Hamas-run  health  ministry  there. ",palestine,PASSIVE,jan
2264,Save The Children says one child killed every 10 minutes.,2023-10-30, Save  The  Children  says  one  child  killed  every  10  minutes. ,palestine,ACTIVE,jan
2264,Save The Children says one child killed every 10 minutes.,2023-10-30," Turning  back  to  the  situation  in  Gaza,  Jason  Lee  from  the  Palestinian  branch  of  charity  Save  the  Children  says  one  child  is  now  being  killed  every  10  minutes. ",palestine,PASSIVE,jan
2039,"100 Israeli civilians and soldiers kidnapped, says embassy to US.",2023-10-08," In  a  post  on  X  ,  formerly  Twitter,  it  also  says  that  more  than  300  Israelis  have  been  killed,  and  upwards  of  1,800  injured. ",israel,PASSIVE,jan
3825,What happened during the Hamas attack on Israel?,2023-10-16," Hamas  fighters  entered  communities  near  the  Gaza  Strip,  killing  more  than  1,400  people,  carrying  out  rocket  strikes,  and  taking  scores  of  hostages. ",israel,ACTIVE,jan
2579,Israel says cross-border raids to 'find information' on hostages.,2023-10-23, On  Sunday  an  Israeli  soldier  was  killed  and  three  others  hurt  by  a  missile  in  Gaza. ,israel,PASSIVE,jan
3451,The day in pictures.,2023-10-19," In  Gaza,  people  gathered  outside  the  Al  Ahli  hospital,  where  hundreds  of  civilians  died  in  an  explosion. ",palestine,ACTIVE,jan
1598,Palestinians hold funerals for Gaza dead.,2023-10-09, Relatives  gathered  to  mark  the  deaths  of  members  of  one  family  who  died  in  recent  Israeli  strikes. ,palestine,ACTIVE,jan
286,Number of US citizens killed rises to 22.,2023-10-11, Number  of  US  citizens  killed  rises  to  22. ,israel,ACTIVE,jan
286,Number of US citizens killed rises to 22.,2023-10-11, US  State  Department  has  confirmed  at  least  22  US  citizens  have  been  killed  in  the  Hamas  attacks  in  Israel  on  Saturday. ,israel,PASSIVE,jan
286,Number of US citizens killed rises to 22.,2023-10-11, This  is  a  rise  from  the  14  confirmed  dead  yesterday  by  President  Biden. ,israel,,jan
3681,Middle Eastern states react to hospital blast in Gaza.,2023-10-17," Iran's  foreign  ministry  -  alleging  the  blast  was  the  result  of  an  Israeli  air  strike  -  said  ""unarmed  and  defenceless  people""  were  killed  and  injured. ",palestine,PASSIVE,jan
1399,Hamas commander who led attack on southern Israel killed - IDF.,2023-10-14, Hamas  commander  who  led  attack  on  southern  Israel  killed  -  IDF. ,palestine,ACTIVE,jan
1399,Hamas commander who led attack on southern Israel killed - IDF.,2023-10-14," Israel's  air  force  has  said  it  has  killed  Ali  Qadhi,  the  Hamas  commander  who  led  the  cross-border  attack  on  Israeli  settlements  last  Saturday. ",palestine,ACTIVE,jan
1399,Hamas commander who led attack on southern Israel killed - IDF.,2023-10-14, The  Israeli  military  said  Ali  Qadhi  was  killed  in  a  drone  strike  following  intelligence  efforts  by  the  Shin  Bet  security  agency  and  Military  Intelligence  Directorate. ,palestine,PASSIVE,jan
3321,Northern Gaza facing severe shortages as flour and fuel run out.,2023-11-07," ""  In  the  southern  Gaza  Strip,  it  was  a  bloody  night  in  which  dozens  were  killed  in  air  strikes  concentrated  in  the  cities  of  Rafah,  Khan  Younis,  and  Deir  al-Balah,  all  of  which  are  within  the  safe  zone  where  three-quarters  of  the  population  lives. ",palestine,PASSIVE,jan
1585,Here's where things stand.,2023-10-09," The  death  toll  continues  to  rise  in  Israel  since  Saturday's  surprise  attack  by  Hamas  fighters  -  with  900  killed  ,  including  260  people  massacred  by  gunmen  at  a  music  festival. ",israel,ACTIVE,jan
1585,Here's where things stand.,2023-10-09," Since  Israel  began  striking  Gaza  in  response,  nearly  600  people  have  been  killed  there. ",palestine,PASSIVE,jan
1585,Here's where things stand.,2023-10-09," The  armed  wing  of  Hamas,  the  Al-Qassam  brigades,  has  announced  it  will  ""begin  executing  an  Israeli  civilian  captive  in  return  for  any  new  Israeli  bombing  of  civilians  houses  without  pre-warning""  Nine  US  citizens  are  now  confirmed  dead  in  Israel,  while  more  than  10  Britons  are  feared  dead,  or  missing. ",israel,ACTIVE,jan
920,UN says Gazans could become 'more miserable and desperate',2023-10-24," Touma  also  said  that  six  more  UNRWA  staff  have  been  killed,  bringing  the  total  number  of  the  agency's  staff  who  have  died  in  Gaza  to  35. ",palestine,PASSIVE,jan
1331,Here's what you need to know this morning.,2023-10-15," The  World  Health  Organization  has  condemned  the  evacuation  order,  and  says  forcing  hospital  patients  to  relocate  would  be  ""a  death  sentence""  As  the  conflict  enters  its  eighth  day,  more  than  3,600  people  have  been  killed  on  both  sides. ",both,PASSIVE,jan
1331,Here's what you need to know this morning.,2023-10-15," More  than  1,300  people  were  killed  in  Israel  last  weekend  in  an  attack  by  Hamas,  while  more  than  2,300  people  have  been  killed  in  Israel's  bombing  campaign  of  the  Gaza  Strip  launched  in  the  aftermath,  authorities  say. ",both,PASSIVE,jan
290,Three Palestinians killed in West Bank - Palestinian Authority.,2023-10-11, Three  Palestinians  killed  in  West  Bank  -  Palestinian  Authority. ,palestine,ACTIVE,jan
290,Three Palestinians killed in West Bank - Palestinian Authority.,2023-10-11," Three  Palestinians  have  been  killed  by  gunfire  from  Israeli  forces  and  settlers  in  Qusra  near  the  city  of  Nablus,  in  the  occupied  West  Bank,  according  to  the  Palestinian  Authority's  Ministry  of  Foreign  Affairs. ",palestine,PASSIVE,jan
4034,Israeli military says it will increase attacks on Gaza.,2023-10-21," The  Israeli  military  began  carrying  out  retaliatory  airstrikes  on  Gaza  following  Hamas's  surprise  attacks  on  Israel  two  weeks  ago,  which  killed  more  than  1,400  people. ",israel,ACTIVE,jan
4034,Israeli military says it will increase attacks on Gaza.,2023-10-21," Palestinian  health  officials  say  more  than  4,000  people  have  been  killed  in  Gaza  since  then. ",palestine,PASSIVE,jan
902,In pictures: Shelters and mourning the dead.,2023-10-24, In  pictures:  Shelters  and  mourning  the  dead. ,palestine,,jan
902,In pictures: Shelters and mourning the dead.,2023-10-24," Meanwhile  in  Israel,  mourners  attend  a  funeral  of  a  mother  and  son  killed  by  Hamas  attackers  on  7  October. ",israel,,jan
902,In pictures: Shelters and mourning the dead.,2023-10-24, A  mother  and  son's  funeral  after  they  were  killed  in  the  7  October  Hamas  attack. ,israel,PASSIVE,jan
2259,UN agency accuses Israel of forcibly displacing Gazans.,2023-10-30," He  tells  the  emergency  meeting  that  3,200  children  have  been  killed  in  Gaza  in  just  three  weeks,  surpassing  the  number  of  children  killed  annually  across  the  world's  conflict  zones  since  2019. ",palestine,PASSIVE,jan
2259,UN agency accuses Israel of forcibly displacing Gazans.,2023-10-30," Unrwa  has  lost  64  employees,  Lazzarini  tells  the  council,  including  one  who  he  says  died  just  two  hours  earlier  along  with  his  wife  and  eight  children. ",palestine,,jan
1413,More on IDF raids in Gaza.,2023-10-14," In  an  update,  the  Israel  Defense  Forces  (IDF)  said  it  found  an  unspecified  number  of  bodies  and  had  notified  the  families  of  the  dead. ",israel,,jan
1141,IDF says dozens of Hamas members killed over past day.,2023-11-04, IDF  says  dozens  of  Hamas  members  killed  over  past  day. ,palestine,ACTIVE,jan
1141,IDF says dozens of Hamas members killed over past day.,2023-11-04," We've  had  an  update  from  the  Israel  Defense  Forces  (IDF)  this  morning,  saying  it  has  killed  ""dozens""  of  Hamas  members  and  destroyed  more  of  the  group's  infrastructure  over  the  past  day. ",palestine,ACTIVE,jan
1141,IDF says dozens of Hamas members killed over past day.,2023-11-04," IDF  soldiers  engaged  with  15  Hamas  operatives  ""killing  several  of  them""  and  destroyed  three  of  the  group's  observation  posts  with  tank  fire,  it  said. ",palestine,ACTIVE,jan
1141,IDF says dozens of Hamas members killed over past day.,2023-11-04," In  response,  the  troops  fired  shells  toward  the  group  and  killed  them,  the  military  said. ",palestine,ACTIVE,jan
1141,IDF says dozens of Hamas members killed over past day.,2023-11-04," Yesterday  it  said  it  had  encircled  Gaza  City,  and  killed  ten  senior  ""Hamas  terrorists  who  held  the  rank  equivalent  to  battalion  or  brigade  commander""  and  who  had  planned  the  deadly  7  October  attacks  in  which  1,400  Israelis  were  killed. ",israel,ACTIVE,jan
251,At least 51 killed in Gaza  air raids: Palestinian health ministry.,2023-10-12, At  least  51  killed  in  Gaza    air  raids:  Palestinian  health  ministry. ,palestine,,jan
251,At least 51 killed in Gaza  air raids: Palestinian health ministry.,2023-10-12," At  least  51  people  have  died  after  a  series  of  Israeli  air  raids  in  Gaza  in  the  last  hour,  said  the  Palestinian  health  ministry. ",palestine,ACTIVE,jan
1424,'We are trying not to strike civilians' - Israeli army.,2023-10-14," ""  According  to  the  Palestinian  authorities,  nearly  2,000  people  have  been  killed  in  Israel's  bombing  campaign  in  the  Gaza  Strip  since  the  Hamas  attack  a  week  ago. ",palestine,PASSIVE,jan
2830,Israel says death toll of soldiers has risen to 17.,2023-11-02, Israel's  military  has  confirmed  that  one  more  of  its  soldiers  has  been  killed  in  fighting  in  northern  Gaza. ,israel,PASSIVE,jan
2830,Israel says death toll of soldiers has risen to 17.,2023-11-02, This  brings  the  number  of  Israeli  soldiers  killed  since  ground  operations  in  Gaza  were  expanded  last  Friday  to  17. ,israel,ACTIVE,jan
315,The latest headlines.,2023-10-11," The  number  killed  by  Hamas's  weekend  attacks  in  Israel  has  reached  1,200  -  while  more  than  1,000  people  have  been  killed  by  Israeli  air  strikes  on  Gaza. ",both,ACTIVE,jan
1241,Sunak to address Commons to outline UK response to Israel-Gaza crisis.,2023-10-16," At  least  17  British  nationals  are  missing  or  confirmed  dead  following  Hamas'  attacks  last  weekend,  and  Foreign  Secretary  James  Cleverly  said  on  Sunday  that  as  many  as  10  may  be  being  held  hostage. ",both,,jan
3761,"Even wars have rules, Trudeau says.",2023-10-17, Five  Canadians  were  killed  in  the  Hamas  attack  on  Israel  while  three  are  still  missing. ,israel,PASSIVE,jan
4139,In pictures: Destruction at church compound in Gaza City.,2023-10-20, Gaza's  Hamas-run  government  now  says  18  Christian  Palestinians  were  killed  in  the  explosion  at  the  Saint  Porphyrius  Church. ,palestine,PASSIVE,jan
1382,'As we left the gates there were just bodies',2023-10-14, She  was  murdered  by  Hamas  gunmen  while  on  her  regular  Saturday  morning  jog. ,israel,PASSIVE,jan
1382,'As we left the gates there were just bodies',2023-10-14, “They  slaughtered  the  16  foreign  workers  from  Thailand. ,israel,ACTIVE,jan
1382,'As we left the gates there were just bodies',2023-10-14," David  Barr  and  his  sister-in-law  Naomi  Shitrit,  who  was  killed  by  Hamas  during  a  massacre  in  Kibbutz  Alumim. ",israel,PASSIVE,jan
1953,How Hamas staged attack no one thought possible.,2023-10-08," Within  just  a  few  hours  of  the  rocket  barrage  beginning,  hundreds  of  Israelis  were  dead  -  and  it  happened  in  a  way  no-one  thought  was  possible. ",israel,ACTIVE,jan
1400,The latest headlines.,2023-10-14," Meanwhile,  Israel  said  more  than  1,300  people  were  killed  last  weekend  in  Hamas'  attack  on  civilians  and  soldiers. ",israel,PASSIVE,jan
